Date,Team,basic_MP,basic_FG,basic_FGA,basic_FG%,basic_3P,basic_3PA,basic_3P%,basic_FT,basic_FTA,basic_FT%,basic_ORB,basic_DRB,basic_TRB,basic_AST,basic_STL,basic_BLK,basic_TOV,basic_PF,basic_PTS,advanced_MP,advanced_TS%,advanced_eFG%,advanced_3PAr,advanced_FTr,advanced_ORB%,advanced_DRB%,advanced_TRB%,advanced_AST%,advanced_STL%,advanced_BLK%,advanced_TOV%,advanced_USG%,advanced_ORtg,advanced_DRtg
2024-11-01,Denver Nuggets,256.6666666666667,44.666666666666664,92.33333333333333,0.48433333333333334,11.0,26.333333333333332,0.425,28.666666666666668,35.333333333333336,0.8076666666666666,13.666666666666666,33.333333333333336,47.0,30.0,6.666666666666667,4.0,12.0,20.0,129.0,256.6666666666667,0.5973333333333334,0.5436666666666666,0.28633333333333333,0.3853333333333333,28.833333333333332,76.2,51.699999999999996,67.43333333333334,6.533333333333334,7.366666666666667,9.9,100.0,123.43333333333334,122.23333333333333
2024-11-01,Detroit Pistons,240.0,41.0,81.0,0.506,11.0,34.0,0.324,5.0,7.0,0.714,6.0,32.0,38.0,23.0,6.0,9.0,22.0,12.0,98.0,240.0,0.583,0.574,0.42,0.086,15.4,72.7,45.8,56.1,6.0,14.3,20.7,100.0,98.0,128.1
2024-11-01,Indiana Pacers,240.0,43.5,88.5,0.49150000000000005,14.5,33.5,0.4345,15.0,21.5,0.718,10.5,31.0,41.5,30.0,5.0,3.5,13.5,24.5,116.5,240.0,0.5954999999999999,0.5735,0.3785,0.2435,23.1,70.65,47.4,68.55,5.05,6.9,12.15,100.0,117.05,122.55
2024-11-01,Los Angeles Lakers,240.0,39.666666666666664,86.33333333333333,0.46199999999999997,10.333333333333334,30.666666666666668,0.332,25.666666666666668,30.666666666666668,0.816,8.333333333333334,33.666666666666664,42.0,25.0,5.666666666666667,3.6666666666666665,14.333333333333334,14.333333333333334,115.33333333333333,240.0,0.578,0.5203333333333333,0.35600000000000004,0.36200000000000004,20.3,77.7,50.03333333333333,62.79999999999999,5.533333333333334,6.233333333333334,12.6,100.0,112.66666666666667,119.7
2024-11-01,Minnesota Timberwolves,240.0,41.0,80.0,0.512,18.5,40.5,0.45799999999999996,16.0,22.0,0.7435,9.5,30.5,40.0,33.5,6.5,5.5,18.5,21.0,116.5,240.0,0.6495,0.6285000000000001,0.506,0.2775,24.9,67.94999999999999,48.2,81.85,6.65,9.35,17.1,100.0,119.9,121.5
2024-11-01,New Orleans Pelicans,240.0,49.0,101.0,0.485,12.0,31.0,0.387,15.0,19.0,0.789,15.0,31.0,46.0,28.0,8.0,4.0,8.0,15.0,125.0,240.0,0.572,0.545,0.307,0.188,31.3,83.8,54.1,57.1,8.0,7.8,6.8,100.0,125.0,118.0
2024-11-01,New York Knicks,240.0,46.0,91.5,0.5015000000000001,18.0,39.0,0.46199999999999997,12.0,15.0,0.75,9.5,34.0,43.5,30.5,12.0,3.5,10.5,15.0,122.0,240.0,0.623,0.601,0.432,0.17149999999999999,22.6,83.94999999999999,53.05,67.3,12.3,8.100000000000001,9.75,100.0,126.5,106.6
2024-11-01,Oklahoma City Thunder,240.0,51.0,95.0,0.537,19.0,49.0,0.388,16.0,19.0,0.842,14.0,31.0,45.0,31.0,14.0,9.0,13.0,29.0,137.0,240.0,0.663,0.637,0.516,0.2,35.9,73.8,55.6,60.8,13.9,18.8,11.2,100.0,136.5,113.6
2024-11-01,Orlando Magic,240.0,37.666666666666664,87.66666666666667,0.42933333333333334,13.0,42.333333333333336,0.30866666666666664,18.0,24.0,0.7603333333333334,8.333333333333334,32.333333333333336,40.666666666666664,24.0,9.666666666666666,6.0,15.0,18.666666666666668,106.33333333333333,240.0,0.541,0.5036666666666667,0.48466666666666675,0.274,17.033333333333335,81.66666666666667,45.833333333333336,63.86666666666667,9.433333333333332,11.9,13.166666666666666,100.0,103.8,112.5
2024-11-01,Portland Trail Blazers,240.0,41.0,88.0,0.46599999999999997,14.5,35.0,0.4145,23.0,31.5,0.7290000000000001,16.5,27.0,43.5,26.0,8.5,6.5,17.5,19.0,119.5,240.0,0.587,0.549,0.399,0.3585,37.0,65.0,50.55,63.650000000000006,8.65,12.25,14.7,100.0,121.7,121.75
2024-11-01,Sacramento Kings,240.0,45.5,90.5,0.5025,9.5,32.0,0.2955,17.5,22.0,0.755,9.5,40.5,50.0,27.0,9.0,6.5,13.0,20.0,118.0,240.0,0.589,0.5549999999999999,0.354,0.2445,23.450000000000003,80.30000000000001,54.9,59.65,8.899999999999999,15.75,11.45,100.0,116.9,104.4
2024-11-01,Toronto Raptors,252.5,50.5,108.0,0.46799999999999997,10.0,35.0,0.286,14.0,17.0,0.8280000000000001,16.5,32.5,49.0,32.5,5.5,6.5,13.0,28.0,125.0,252.5,0.5415000000000001,0.514,0.324,0.157,31.650000000000002,73.44999999999999,50.75,64.25,5.1,9.95,10.100000000000001,100.0,116.95,120.75
2024-11-02,Boston Celtics,248.33333333333334,40.333333333333336,92.33333333333333,0.44,16.0,50.333333333333336,0.317,26.333333333333332,31.333333333333332,0.8426666666666667,12.333333333333334,33.0,45.333333333333336,22.333333333333332,9.0,4.666666666666667,13.0,16.333333333333332,123.0,248.33333333333334,0.5826666666666667,0.5266666666666667,0.5483333333333333,0.34400000000000003,26.733333333333334,74.13333333333334,51.0,55.800000000000004,8.733333333333333,9.133333333333333,10.966666666666667,100.0,119.73333333333333,112.06666666666666
2024-11-02,Charlotte Hornets,240.0,43.666666666666664,92.0,0.47433333333333333,18.666666666666668,45.0,0.41500000000000004,10.666666666666666,15.333333333333334,0.6556666666666667,11.0,27.0,38.0,25.0,8.0,4.666666666666667,15.0,25.0,116.66666666666667,240.0,0.5883333333333334,0.5756666666666667,0.48933333333333334,0.16566666666666666,26.066666666666666,71.73333333333333,47.43333333333334,56.96666666666667,8.033333333333333,9.133333333333333,13.166666666666666,100.0,117.16666666666667,124.10000000000001
2024-11-02,Cleveland Cavaliers,240.0,41.5,86.5,0.48,13.5,37.0,0.364,15.5,19.5,0.7829999999999999,9.5,33.5,43.0,26.0,6.5,3.5,10.5,20.0,112.0,240.0,0.589,0.5575,0.4285,0.22899999999999998,22.65,74.44999999999999,49.4,62.15,6.800000000000001,6.05,9.9,100.0,117.15,113.45
2024-11-02,Denver Nuggets,240.0,48.0,99.0,0.485,16.0,32.0,0.5,17.0,23.0,0.739,19.0,33.0,52.0,33.0,14.0,1.0,18.0,25.0,129.0,240.0,0.591,0.566,0.323,0.232,38.0,80.5,57.1,68.8,13.4,2.9,14.2,100.0,123.2,98.3
2024-11-02,Golden State Warriors,265.0,40.0,78.0,0.513,15.0,32.0,0.469,32.0,50.0,0.64,9.0,38.0,47.0,26.0,5.0,4.0,14.0,22.0,127.0,265.0,0.635,0.609,0.41,0.641,22.5,67.9,49.0,65.0,4.8,6.5,12.3,100.0,121.7,115.9
2024-11-02,Houston Rockets,265.0,44.0,107.0,0.411,15.0,45.0,0.333,18.0,24.0,0.75,18.0,31.0,49.0,27.0,10.0,6.0,11.0,32.0,121.0,265.0,0.515,0.481,0.421,0.224,32.1,77.5,51.0,61.4,9.6,13.0,8.6,100.0,115.9,121.7
2024-11-02,Los Angeles Clippers,240.0,39.333333333333336,87.33333333333333,0.4483333333333333,12.0,35.333333333333336,0.3393333333333333,14.666666666666666,21.666666666666668,0.6733333333333333,12.666666666666666,36.333333333333336,49.0,25.333333333333332,9.333333333333334,6.666666666666667,16.666666666666668,19.333333333333332,105.33333333333333,240.0,0.5423333333333333,0.517,0.4063333333333334,0.25166666666666665,26.833333333333332,82.83333333333333,53.699999999999996,65.10000000000001,9.533333333333333,14.233333333333334,14.700000000000001,100.0,107.33333333333333,114.06666666666666
2024-11-02,Memphis Grizzlies,240.0,48.0,87.0,0.552,12.0,27.0,0.444,16.0,21.0,0.762,11.0,41.0,52.0,35.0,9.0,6.0,17.0,22.0,124.0,240.0,0.644,0.621,0.31,0.241,30.6,83.7,61.2,72.9,8.9,14.0,15.0,100.0,123.1,106.3
2024-11-02,Miami Heat,240.0,43.0,102.0,0.422,15.0,37.0,0.405,17.0,24.0,0.708,21.0,44.0,65.0,19.0,6.0,3.0,14.0,18.0,118.0,240.0,0.524,0.495,0.363,0.235,36.8,84.6,59.6,44.2,5.9,5.4,11.1,100.0,115.1,95.6
2024-11-02,Milwaukee Bucks,240.0,43.0,89.0,0.483,18.0,39.0,0.462,9.0,15.0,0.6,10.0,35.0,45.0,24.0,3.0,3.0,13.0,23.0,113.0,240.0,0.591,0.584,0.438,0.169,22.2,77.8,50.0,55.8,3.2,5.7,12.0,100.0,119.0,120.1
2024-11-02,Minnesota Timberwolves,240.0,39.0,82.0,0.476,11.0,37.0,0.297,14.0,20.0,0.7,6.0,26.0,32.0,21.0,7.0,2.0,13.0,16.0,103.0,240.0,0.567,0.543,0.451,0.244,14.0,78.8,42.1,53.8,7.4,4.9,12.5,100.0,108.2,118.8
2024-11-02,Oklahoma City Thunder,240.0,43.5,89.5,0.483,17.5,44.0,0.399,16.5,19.0,0.8685,8.5,34.5,43.0,28.0,12.5,6.0,12.5,25.5,121.0,240.0,0.6154999999999999,0.5805,0.49,0.21300000000000002,21.45,76.5,50.35,65.1,12.4,12.8,11.35,100.0,120.5,102.6
2024-11-02,Philadelphia 76ers,240.0,34.5,84.0,0.41100000000000003,13.5,37.0,0.3495,18.5,24.0,0.775,8.0,27.0,35.0,19.5,9.0,4.5,11.5,20.0,101.0,240.0,0.5335000000000001,0.48950000000000005,0.4355,0.2895,17.05,70.05000000000001,40.9,56.3,9.3,8.9,10.75,100.0,105.6,119.55
2024-11-02,Phoenix Suns,240.0,37.5,90.0,0.41800000000000004,14.0,44.0,0.3165,17.0,21.0,0.8135,11.0,43.5,54.5,25.0,5.5,9.5,12.5,16.0,106.0,240.0,0.5355,0.49550000000000005,0.48650000000000004,0.23349999999999999,22.05,77.6,51.45,67.7,5.55,14.75,11.15,100.0,106.0,101.0
2024-11-02,Portland Trail Blazers,240.0,37.666666666666664,95.33333333333333,0.4003333333333334,10.666666666666666,32.666666666666664,0.31066666666666665,14.333333333333334,17.666666666666668,0.8170000000000001,12.666666666666666,37.0,49.666666666666664,17.666666666666668,8.0,5.0,12.333333333333334,19.333333333333332,100.33333333333333,240.0,0.49100000000000005,0.4546666666666666,0.337,0.19666666666666666,24.933333333333334,76.13333333333334,49.86666666666667,46.93333333333334,8.033333333333333,10.666666666666666,10.833333333333334,100.0,101.46666666666665,107.5
2024-11-02,Sacramento Kings,248.33333333333334,45.666666666666664,93.66666666666667,0.48833333333333334,9.666666666666666,34.666666666666664,0.2803333333333333,20.333333333333332,25.333333333333332,0.7743333333333333,11.333333333333334,38.333333333333336,49.666666666666664,25.0,11.333333333333334,5.333333333333333,14.666666666666666,20.666666666666668,121.33333333333333,248.33333333333334,0.5796666666666667,0.54,0.36933333333333335,0.26966666666666667,25.833333333333332,78.16666666666667,53.800000000000004,55.0,10.666666666666666,12.233333333333334,12.166666666666666,100.0,115.73333333333333,108.26666666666667
2024-11-02,San Antonio Spurs,240.0,40.0,85.0,0.47150000000000003,11.5,37.5,0.3065,15.5,19.0,0.817,12.0,34.5,46.5,27.0,6.0,5.5,15.0,18.5,107.0,240.0,0.5745,0.5395,0.4425,0.22299999999999998,28.700000000000003,78.55,55.599999999999994,66.95,6.4,11.8,13.8,100.0,114.25,111.65
2024-11-02,Toronto Raptors,256.6666666666667,49.0,103.66666666666667,0.47333333333333333,12.333333333333334,35.666666666666664,0.3436666666666666,16.666666666666668,21.666666666666668,0.7886666666666667,15.0,33.0,48.0,32.0,8.0,5.333333333333333,15.0,27.0,127.0,256.6666666666667,0.5619999999999999,0.5339999999999999,0.3456666666666666,0.21333333333333335,29.8,72.10000000000001,49.96666666666667,65.3,7.233333333333333,8.299999999999999,11.700000000000001,100.0,116.63333333333333,118.3
2024-11-02,Utah Jazz,240.0,33.0,84.5,0.393,11.5,38.5,0.298,25.0,30.0,0.8334999999999999,11.5,33.0,44.5,24.0,7.0,6.5,19.5,19.5,102.5,240.0,0.5275,0.46199999999999997,0.4625,0.359,24.15,67.45,46.45,72.8,6.85,10.4,16.7,100.0,99.8,116.2
2024-11-02,Washington Wizards,240.0,42.5,90.0,0.473,11.5,36.5,0.3105,19.0,23.0,0.817,7.0,33.5,40.5,27.5,11.0,7.5,14.0,21.5,115.5,240.0,0.577,0.537,0.406,0.256,16.25,67.65,43.9,64.3,10.55,12.15,12.25,100.0,110.3,113.94999999999999
2024-11-03,Atlanta Hawks,240.0,43.666666666666664,91.33333333333333,0.47933333333333333,12.333333333333334,35.333333333333336,0.34933333333333333,17.0,20.666666666666668,0.8443333333333333,13.0,30.666666666666668,43.666666666666664,27.0,9.0,3.3333333333333335,17.666666666666668,19.666666666666668,116.66666666666667,240.0,0.584,0.547,0.387,0.22533333333333336,29.933333333333334,73.53333333333335,51.166666666666664,62.300000000000004,8.9,6.633333333333333,14.933333333333332,100.0,115.33333333333333,122.10000000000001
2024-11-03,Brooklyn Nets,246.25,42.25,88.0,0.47775,14.0,41.0,0.33425,18.0,23.5,0.7875,8.0,32.25,40.25,29.25,8.25,4.5,11.5,25.5,116.5,246.25,0.5895,0.55625,0.46425,0.27725,18.125,78.25,47.15,68.95,8.35,9.475,10.6,100.0,116.35,115.92500000000001
2024-11-03,Dallas Mavericks,240.0,41.333333333333336,88.33333333333333,0.46866666666666673,10.333333333333334,33.666666666666664,0.3093333333333333,13.666666666666666,20.0,0.6913333333333332,11.666666666666666,35.0,46.666666666666664,24.333333333333332,7.666666666666667,8.0,14.333333333333334,24.0,106.66666666666667,240.0,0.5496666666666666,0.5273333333333333,0.37999999999999995,0.22833333333333336,26.5,69.03333333333335,49.23333333333333,58.699999999999996,7.8,13.933333333333332,12.733333333333334,100.0,109.3,101.13333333333333
2024-11-03,Detroit Pistons,240.0,36.0,82.0,0.4426666666666667,13.333333333333334,36.666666666666664,0.36366666666666664,17.666666666666668,21.666666666666668,0.8166666666666668,13.333333333333334,36.666666666666664,50.0,20.666666666666668,4.666666666666667,5.666666666666667,18.333333333333332,23.0,103.0,240.0,0.5653333333333334,0.524,0.44933333333333336,0.26899999999999996,31.066666666666666,83.5,58.53333333333333,57.166666666666664,4.966666666666667,13.133333333333333,16.7,100.0,110.39999999999999,104.60000000000001
2024-11-03,New Orleans Pelicans,240.0,44.0,95.5,0.45899999999999996,14.0,34.5,0.404,16.0,19.5,0.8195,16.5,28.0,44.5,25.0,7.0,3.5,13.0,15.5,118.0,240.0,0.567,0.5335000000000001,0.3645,0.20500000000000002,34.0,77.6,52.650000000000006,56.75,7.1,6.8,11.1,100.0,119.95,124.25
2024-11-03,Orlando Magic,240.0,36.0,89.0,0.40525,11.75,42.0,0.28025,17.25,22.75,0.7675000000000001,9.5,31.75,41.25,22.75,9.25,5.5,15.0,19.5,101.0,240.0,0.5105000000000001,0.47175,0.47375,0.2565,18.8,79.1,45.574999999999996,63.225,9.075,10.8,13.1,100.0,99.125,111.425
2024-11-04,Atlanta Hawks,240.0,39.0,87.33333333333333,0.44766666666666666,13.333333333333334,40.333333333333336,0.31633333333333336,17.666666666666668,23.333333333333332,0.7709999999999999,7.333333333333333,33.333333333333336,40.666666666666664,28.333333333333332,9.666666666666666,4.666666666666667,16.333333333333332,19.0,109.0,240.0,0.5576666666666666,0.524,0.46166666666666667,0.2733333333333334,16.099999999999998,76.96666666666665,45.93333333333334,72.5,9.233333333333333,9.6,14.299999999999999,100.0,104.2,116.96666666666665
2024-11-04,Boston Celtics,246.25,42.25,94.0,0.45125,16.5,51.5,0.3195,22.0,26.75,0.8049999999999999,12.0,34.5,46.5,23.5,10.5,5.25,13.0,15.75,123.0,246.25,0.58375,0.539,0.55025,0.29075,26.025,76.35,51.7,55.925,10.125,9.875,10.975,100.0,119.075,106.175
2024-11-04,Brooklyn Nets,245.0,41.8,87.2,0.4774,13.8,40.0,0.3396,17.0,22.4,0.7744,8.8,30.8,39.6,29.0,8.0,3.8,12.0,24.8,114.4,245.0,0.587,0.5558,0.4572,0.2646,20.080000000000002,75.76,46.86,69.16,8.18,7.9,11.12,100.0,115.92,115.14000000000001
2024-11-04,Charlotte Hornets,240.0,35.0,88.0,0.398,10.0,42.0,0.238,13.0,16.0,0.813,9.0,29.0,38.0,19.0,10.0,1.0,14.0,22.0,93.0,240.0,0.489,0.455,0.477,0.182,20.0,76.3,45.8,54.3,10.5,2.4,12.8,100.0,97.2,119.2
2024-11-04,Chicago Bulls,240.0,40.5,89.5,0.4515,13.5,35.5,0.38,19.5,25.0,0.78,9.5,35.5,45.0,29.5,6.5,4.5,12.0,19.5,114.0,240.0,0.5655,0.5265,0.397,0.28049999999999997,20.65,78.30000000000001,49.349999999999994,71.95,6.5,9.1,10.7,100.0,113.6,116.5
2024-11-04,Cleveland Cavaliers,240.0,48.666666666666664,91.66666666666667,0.5293333333333333,16.333333333333332,38.666666666666664,0.42300000000000004,9.666666666666666,13.666666666666666,0.6709999999999999,6.0,35.333333333333336,41.333333333333336,30.0,10.0,3.3333333333333335,11.666666666666666,20.666666666666668,123.33333333333333,240.0,0.631,0.6186666666666666,0.4223333333333333,0.15166666666666667,14.766666666666666,84.76666666666667,49.76666666666667,61.26666666666666,9.700000000000001,6.3,10.666666666666666,100.0,119.96666666666665,108.13333333333333
2024-11-04,Dallas Mavericks,240.0,42.5,88.5,0.48075,11.5,34.25,0.33625,15.25,21.25,0.7185,10.0,34.5,44.5,25.5,6.75,6.75,13.0,22.5,111.75,240.0,0.571,0.54575,0.386,0.2415,22.725,72.4,48.225,59.775,6.8,11.65,11.625,100.0,112.5,108.05
2024-11-04,Denver Nuggets,240.0,44.5,91.0,0.4895,13.0,31.5,0.4115,23.0,30.5,0.751,16.5,31.5,48.0,31.0,11.5,5.5,17.5,23.0,125.0,240.0,0.599,0.56,0.348,0.34500000000000003,36.05,74.35,54.45,69.75,11.100000000000001,9.25,14.399999999999999,100.0,120.65,107.19999999999999
2024-11-04,Detroit Pistons,240.0,43.0,88.5,0.4875,9.5,34.0,0.27949999999999997,11.0,14.5,0.7435,11.5,35.0,46.5,22.5,6.0,7.0,17.0,18.5,106.5,240.0,0.5635,0.542,0.387,0.1575,25.8,78.55000000000001,52.8,52.5,6.05,11.3,15.45,100.0,107.1,116.1
2024-11-04,Golden State Warriors,252.5,42.0,87.5,0.48350000000000004,13.5,34.5,0.39649999999999996,28.5,42.0,0.6875,12.5,39.0,51.5,27.5,5.0,5.5,10.5,21.0,126.0,252.5,0.5965,0.562,0.39549999999999996,0.496,25.8,75.6,51.7,65.45,4.85,9.85,9.100000000000001,100.0,121.55000000000001,112.35
2024-11-04,Houston Rockets,252.5,43.5,97.5,0.44999999999999996,11.5,39.0,0.2875,16.5,21.0,0.7915,14.5,35.0,49.5,24.0,7.0,6.0,11.0,26.0,115.0,252.5,0.5415,0.5075000000000001,0.398,0.2145,30.9,76.25,53.6,55.099999999999994,7.0,11.5,9.45,100.0,117.25,113.6
2024-11-04,Indiana Pacers,240.0,47.0,90.66666666666667,0.517,14.0,33.0,0.425,14.333333333333334,21.0,0.6953333333333335,9.333333333333334,33.666666666666664,43.0,30.0,5.0,3.3333333333333335,12.333333333333334,21.666666666666668,122.33333333333333,240.0,0.612,0.5946666666666667,0.3646666666666667,0.23266666666666666,21.233333333333334,76.63333333333333,49.86666666666667,64.23333333333333,4.966666666666666,6.5,11.033333333333333,100.0,120.96666666666665,122.39999999999999
2024-11-04,Los Angeles Clippers,240.0,39.75,88.0,0.45025000000000004,13.75,35.75,0.383,14.0,20.5,0.6815,13.5,34.25,47.75,25.25,8.5,6.75,15.25,19.75,107.25,240.0,0.55175,0.528,0.4075,0.236,28.3,79.625,52.625,64.075,8.8,14.575,13.55,100.0,111.4,113.975
2024-11-04,Los Angeles Lakers,240.0,39.0,86.0,0.45525,10.0,29.25,0.33899999999999997,24.25,29.75,0.79725,8.0,32.75,40.75,25.75,6.25,3.0,14.0,14.75,112.25,240.0,0.5665,0.51225,0.3405,0.351,19.125,74.225,47.575,66.025,6.175,5.075,12.4,100.0,110.525,118.825
2024-11-04,Memphis Grizzlies,240.0,45.5,89.0,0.5125,10.0,28.5,0.35550000000000004,13.0,17.0,0.7655000000000001,12.0,36.0,48.0,32.0,7.0,7.0,16.0,19.0,114.0,240.0,0.591,0.5685,0.32,0.192,32.400000000000006,77.9,57.75,70.15,7.15,15.35,14.2,100.0,117.55,110.25
2024-11-04,Miami Heat,240.0,37.333333333333336,84.66666666666667,0.44133333333333336,15.666666666666666,41.0,0.387,17.333333333333332,24.666666666666668,0.7056666666666667,8.333333333333334,31.333333333333332,39.666666666666664,25.0,9.666666666666666,4.0,11.0,15.333333333333334,107.66666666666667,240.0,0.5640000000000001,0.5343333333333334,0.484,0.292,20.366666666666664,72.7,47.0,67.03333333333335,10.266666666666667,7.666666666666667,10.299999999999999,100.0,114.3,115.10000000000001
2024-11-04,Milwaukee Bucks,240.0,38.25,84.5,0.453,11.0,35.25,0.31525000000000003,18.25,24.0,0.7415,7.75,35.5,43.25,19.75,7.5,4.75,15.0,20.75,105.75,240.0,0.55925,0.51875,0.41725,0.29225,17.075,83.675,49.25,52.0,7.4,10.0,13.675,100.0,104.65,116.65
2024-11-04,Minnesota Timberwolves,240.0,40.333333333333336,79.66666666666667,0.506,18.333333333333332,39.666666666666664,0.4633333333333333,16.666666666666668,23.333333333333332,0.7263333333333333,9.333333333333334,32.333333333333336,41.666666666666664,30.0,6.666666666666667,6.333333333333333,17.333333333333332,20.333333333333332,115.66666666666667,240.0,0.643,0.6216666666666667,0.49766666666666665,0.2946666666666667,24.5,71.96666666666665,50.20000000000001,74.23333333333333,6.866666666666666,12.033333333333331,16.133333333333333,100.0,119.66666666666667,113.39999999999999
2024-11-04,New Orleans Pelicans,240.0,42.0,91.66666666666667,0.4566666666666667,12.666666666666666,34.666666666666664,0.36466666666666664,15.333333333333334,18.333333333333332,0.8380000000000001,14.333333333333334,26.666666666666668,41.0,24.666666666666668,6.333333333333333,3.3333333333333335,14.0,17.0,112.0,240.0,0.561,0.5263333333333334,0.38199999999999995,0.19999999999999998,31.666666666666668,74.60000000000001,50.833333333333336,58.9,6.533333333333334,6.366666666666667,12.366666666666667,100.0,115.83333333333333,125.13333333333333
2024-11-04,New York Knicks,240.0,42.0,90.33333333333333,0.463,15.666666666666666,35.333333333333336,0.439,14.0,17.0,0.7856666666666667,10.666666666666666,31.333333333333332,42.0,27.0,10.0,3.6666666666666665,10.333333333333334,16.0,113.66666666666667,240.0,0.5816666666666667,0.5503333333333333,0.39399999999999996,0.19399999999999998,23.400000000000002,79.39999999999999,49.96666666666667,64.46666666666667,10.366666666666667,7.833333333333333,9.6,100.0,119.5,110.60000000000001
2024-11-04,Oklahoma City Thunder,240.0,41.333333333333336,87.66666666666667,0.4713333333333334,15.0,37.333333333333336,0.40066666666666667,14.0,18.666666666666668,0.75,7.0,35.0,42.0,25.666666666666668,14.333333333333334,7.333333333333333,13.666666666666666,19.666666666666668,111.66666666666667,240.0,0.5806666666666667,0.5563333333333333,0.425,0.21266666666666667,16.6,74.36666666666666,47.13333333333333,62.133333333333326,14.233333333333334,13.5,12.5,100.0,110.73333333333333,93.60000000000001
2024-11-04,Orlando Magic,240.0,34.6,87.6,0.395,10.4,40.4,0.2536,18.4,23.6,0.7844,9.0,32.2,41.2,22.2,9.8,5.4,15.8,18.8,98.0,240.0,0.5,0.4542,0.462,0.271,18.220000000000002,80.72,46.339999999999996,64.38,9.6,10.5,13.84,100.0,96.1,109.05999999999999
2024-11-04,Philadelphia 76ers,252.5,41.0,92.5,0.4445,15.5,46.5,0.327,19.5,24.5,0.8155,14.5,31.5,46.0,21.0,9.5,4.0,17.5,24.0,117.0,252.5,0.5695,0.53,0.5075,0.2615,30.45,79.6,53.099999999999994,51.6,9.3,7.85,14.399999999999999,100.0,114.2,113.35
2024-11-04,Phoenix Suns,240.0,39.0,87.33333333333333,0.44933333333333336,13.0,40.0,0.32566666666666666,19.0,22.666666666666668,0.8373333333333334,10.333333333333334,40.333333333333336,50.666666666666664,24.666666666666668,5.666666666666667,7.666666666666667,13.0,16.0,110.0,240.0,0.5673333333333334,0.5233333333333333,0.4543333333333333,0.26133333333333336,22.599999999999998,78.1,52.0,64.16666666666667,5.766666666666667,13.533333333333333,11.766666666666666,100.0,111.03333333333335,107.0
2024-11-04,Portland Trail Blazers,240.0,39.75,92.5,0.43725,10.5,31.75,0.31925,14.75,19.25,0.7795,12.25,34.5,46.75,18.5,8.5,5.0,12.25,18.25,104.75,240.0,0.52425,0.49275,0.33899999999999997,0.219,26.549999999999997,75.35,50.6,46.625,8.725,10.549999999999999,10.950000000000001,100.0,107.825,107.525
2024-11-04,Sacramento Kings,246.25,45.25,91.75,0.49425,9.75,32.75,0.30275,18.5,22.75,0.7975,11.25,35.75,47.0,24.5,9.75,5.0,14.5,22.5,118.75,246.25,0.5845,0.5475,0.35550000000000004,0.24575000000000002,26.425,78.075,53.35,54.325,9.325,11.225,12.4,100.0,116.025,110.15
2024-11-04,San Antonio Spurs,240.0,37.0,87.66666666666667,0.4223333333333333,11.666666666666666,40.0,0.2933333333333334,15.333333333333334,18.333333333333332,0.8413333333333334,12.0,34.333333333333336,46.333333333333336,23.0,10.666666666666666,7.666666666666667,15.666666666666666,13.666666666666666,101.0,240.0,0.5276666666666667,0.48866666666666664,0.45599999999999996,0.208,26.7,74.43333333333334,50.63333333333333,62.199999999999996,11.033333333333333,15.133333333333333,14.033333333333333,100.0,105.06666666666666,106.33333333333333
2024-11-04,Toronto Raptors,240.0,49.5,97.0,0.5135,11.0,33.5,0.327,16.0,24.0,0.667,13.5,27.5,41.0,37.5,10.5,4.0,14.0,26.0,126.0,240.0,0.587,0.5700000000000001,0.3435,0.2525,33.45,66.30000000000001,50.05,76.05000000000001,10.2,8.0,11.5,100.0,122.5,125.95
2024-11-04,Utah Jazz,240.0,38.0,86.0,0.44166666666666665,13.0,37.666666666666664,0.3466666666666667,24.333333333333332,30.0,0.8113333333333334,11.666666666666666,34.333333333333336,46.0,27.666666666666668,5.666666666666667,6.333333333333333,17.333333333333332,19.0,113.33333333333333,240.0,0.5716666666666667,0.5176666666666666,0.44300000000000006,0.35166666666666674,26.633333333333336,71.2,50.166666666666664,72.83333333333333,5.566666666666666,10.366666666666667,14.9,100.0,110.93333333333332,118.89999999999999
2024-11-04,Washington Wizards,240.0,42.333333333333336,92.0,0.4613333333333333,11.0,38.666666666666664,0.2846666666666667,18.666666666666668,22.333333333333332,0.8303333333333334,7.333333333333333,35.333333333333336,42.666666666666664,28.0,8.666666666666666,7.666666666666667,12.666666666666666,22.0,114.33333333333333,240.0,0.5619999999999999,0.5213333333333333,0.42,0.2436666666666667,16.400000000000002,68.73333333333333,44.46666666666667,65.86666666666666,8.333333333333334,12.533333333333333,11.066666666666668,100.0,109.8,116.43333333333334
2024-11-06,Atlanta Hawks,240.0,40.5,90.5,0.44825,13.75,39.75,0.336,17.25,23.0,0.76,9.5,33.0,42.5,29.0,10.25,4.5,14.25,17.75,112.0,240.0,0.55625,0.52425,0.44125000000000003,0.26,20.075,78.25,47.925,71.6,10.0,9.9,12.424999999999999,100.0,109.075,117.35
2024-11-06,Boston Celtics,240.0,40.5,88.5,0.45799999999999996,18.5,50.5,0.3675,16.0,20.0,0.7995000000000001,8.5,34.0,42.5,23.0,5.0,4.0,13.0,18.0,115.5,240.0,0.594,0.563,0.5700000000000001,0.2255,17.9,75.2,46.95,56.849999999999994,5.050000000000001,7.550000000000001,11.8,100.0,116.15,114.0
